address,info,price,rtype,sqr,dir,dec,heights,built,btype,price_per_sqr
黄浦新苑西区 ,4室2厅 | 196.35平米 | 南 北 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,23500000.0,4室2厅 , 196.35平米 , 南 北 , 精装 , 高楼层(共6层) , 2001年建 , 板楼,119685
新家坡园景苑 ,3室2厅 | 139.31平米 | 南 北 | 精装 | 高楼层(共8层) | 1999年建 | 板楼,16980000.0,3室2厅 , 139.31平米 , 南 北 , 精装 , 高楼层(共8层) , 1999年建 , 板楼,121887
翠湖天地嘉苑 ,2室1厅 | 155.32平米 | 南 | 精装 | 高楼层(共16层) | 2009年建 | 板楼,34800000.0,2室1厅 , 155.32平米 , 南 , 精装 , 高楼层(共16层) , 2009年建 , 板楼,224054
翠湖天地嘉苑 ,1室1厅 | 130.81平米 | 南 北 | 精装 | 高楼层(共32层) | 2008年建 | 板楼,30880000.0,1室1厅 , 130.81平米 , 南 北 , 精装 , 高楼层(共32层) , 2008年建 , 板楼,236068
汇龙新城 ,3室2厅 | 155.44平米 | 南 北 | 精装 | 中楼层(共24层) | 2002年建 | 板楼,23500000.0,3室2厅 , 155.44平米 , 南 北 , 精装 , 中楼层(共24层) , 2002年建 , 板楼,151184
东泰花苑 ,3室2厅 | 144.61平米 | 南 | 精装 | 低楼层(共18层) | 2002年建 | 板楼,16490000.0,3室2厅 , 144.61平米 , 南 , 精装 , 低楼层(共18层) , 2002年建 , 板楼,114031
海悦花园 ,2室2厅 | 102平米 | 南 | 精装 | 高楼层(共32层) | 2004年建 | 板楼,15500000.0,2室2厅 , 102平米 , 南 , 精装 , 高楼层(共32层) , 2004年建 , 板楼,151961
黄浦华庭 ,3室2厅 | 141.4平米 | 西南 | 简装 | 中楼层(共33层)  | 板楼,20700000.0,3室2厅 , 141.4平米 , 西南 , 简装 , 中楼层(共33层)  , 板楼,,146394
西凌新邨 ,2室1厅 | 75.91平米 | 南 | 精装 | 低楼层(共26层) | 1993年建 | 塔楼,7800000.0,2室1厅 , 75.91平米 , 南 , 精装 , 低楼层(共26层) , 1993年建 , 塔楼,102754
融创滨江壹号院 ,3室1厅 | 192.52平米 | 南 | 简装 | 中楼层(共36层) | 2012年建 | 板楼,36000000.0,3室1厅 , 192.52平米 , 南 , 简装 , 中楼层(共36层) , 2012年建 , 板楼,186994
黄浦逸城 ,3室2厅 | 133.16平米 | 南 北 | 精装 | 低楼层(共30层) | 2014年建 | 板楼,18800000.0,3室2厅 , 133.16平米 , 南 北 , 精装 , 低楼层(共30层) , 2014年建 , 板楼,141184
同济蓬莱家园 ,3室2厅 | 153.58平米 | 南 北 | 精装 | 中楼层(共27层) | 2004年建 | 板楼,19500000.0,3室2厅 , 153.58平米 , 南 北 , 精装 , 中楼层(共27层) , 2004年建 , 板楼,126970
新中苑 ,3室2厅 | 145.72平米 | 南 | 简装 | 低楼层(共26层) | 1999年建 | 板楼,15250000.0,3室2厅 , 145.72平米 , 南 , 简装 , 低楼层(共26层) , 1999年建 , 板楼,104653
德昌公寓 ,3室1厅 | 145.85平米 | 南 北 | 精装 | 中楼层(共18层) | 2000年建 | 板楼,15800000.0,3室1厅 , 145.85平米 , 南 北 , 精装 , 中楼层(共18层) , 2000年建 , 板楼,108331
雁荡大厦 ,2室2厅 | 99平米 | 南 西南 | 精装 | 低楼层(共25层) | 1985年建 | 塔楼,13060000.0,2室2厅 , 99平米 , 南 西南 , 精装 , 低楼层(共25层) , 1985年建 , 塔楼,131920
华润外滩九里 ,3室2厅 | 187.48平米 | 南 北 | 精装 | 25层 | 2010年建 | 板楼,34000000.0,3室2厅 , 187.48平米 , 南 北 , 精装 , 25层 , 2010年建 , 板楼,181353
泰康路1号 ,3室2厅 | 119.11平米 | 南 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,10500000.0,3室2厅 , 119.11平米 , 南 , 精装 , 高楼层(共7层) , 1995年建 , 板楼,88154
惠国公寓 ,3室2厅 | 125.51平米 | 南 | 精装 | 低楼层(共18层) | 2003年建 | 板楼,12880000.0,3室2厅 , 125.51平米 , 南 , 精装 , 低楼层(共18层) , 2003年建 , 板楼,102622
济南路8号 ,2室1厅 | 147.97平米 | 南 | 精装 | 低楼层(共31层) | 1998年建 | 塔楼,18000000.0,2室1厅 , 147.97平米 , 南 , 精装 , 低楼层(共31层) , 1998年建 , 塔楼,121647
中福城 ,3室2厅 | 140.09平米 | 南 | 精装 | 高楼层(共26层) | 2005年建 | 板楼,19400000.0,3室2厅 , 140.09平米 , 南 , 精装 , 高楼层(共26层) , 2005年建 , 板楼,138483
汇龙新城 ,3室2厅 | 145.05平米 | 南 北 | 精装 | 高楼层(共32层) | 2002年建 | 板楼,20900000.0,3室2厅 , 145.05平米 , 南 北 , 精装 , 高楼层(共32层) , 2002年建 , 板楼,144089
绿地海珀黄浦 ,3室2厅 | 149.94平米 | 南 | 精装 | 23层  | 板楼,34000000.0,3室2厅 , 149.94平米 , 南 , 精装 , 23层  , 板楼,,226758
银杏家园 ,3室2厅 | 138.07平米 | 南 西 北 | 精装 | 中楼层(共16层) | 2000年建 | 板楼,15800000.0,3室2厅 , 138.07平米 , 南 西 北 , 精装 , 中楼层(共16层) , 2000年建 , 板楼,114435
耀江花园 ,3室2厅 | 151.83平米 | 南 | 精装 | 高楼层(共30层) | 2006年建 | 板楼,27800000.0,3室2厅 , 151.83平米 , 南 , 精装 , 高楼层(共30层) , 2006年建 , 板楼,183100
上海滩花园 ,2室1厅 | 84.27平米 | 南 | 精装 | 31层 | 2008年建 | 板楼,15000000.0,2室1厅 , 84.27平米 , 南 , 精装 , 31层 , 2008年建 , 板楼,178000
长江公寓 ,2室1厅 | 60.49平米 | 东 | 精装 | 中楼层(共14层) | 1936年建 | 塔楼,8100000.0,2室1厅 , 60.49平米 , 东 , 精装 , 中楼层(共14层) , 1936年建 , 塔楼,133907
大众汽车公寓 ,2室1厅 | 80.23平米 | 南 | 简装 | 低楼层(共26层) | 1996年建 | 塔楼,6900000.0,2室1厅 , 80.23平米 , 南 , 简装 , 低楼层(共26层) , 1996年建 , 塔楼,86003
融创滨江壹号院 ,3室2厅 | 189.67平米 | 南 | 精装 | 低楼层(共38层) | 2012年建 | 板楼,34000000.0,3室2厅 , 189.67平米 , 南 , 精装 , 低楼层(共38层) , 2012年建 , 板楼,179259
汇龙新城 ,3室2厅 | 137.36平米 | 南 北 | 精装 | 中楼层(共33层) | 2002年建 | 板楼,18900000.0,3室2厅 , 137.36平米 , 南 北 , 精装 , 中楼层(共33层) , 2002年建 , 板楼,137595
长新大楼 ,1室1厅 | 46.99平米 | 东南 | 简装 | 中楼层(共21层) | 1986年建 | 板塔结合,5180000.0,1室1厅 , 46.99平米 , 东南 , 简装 , 中楼层(共21层) , 1986年建 , 板塔结合,110237
老西门新苑 ,3室1厅 | 153.78平米 | 南 | 精装 | 低楼层(共34层) | 2006年建 | 板楼,20800000.0,3室1厅 , 153.78平米 , 南 , 精装 , 低楼层(共34层) , 2006年建 , 板楼,135259
雅士公寓 ,1室1厅 | 73.1平米 | 南 | 简装 | 中楼层(共19层) | 2001年建 | 板楼,9700000.0,1室1厅 , 73.1平米 , 南 , 简装 , 中楼层(共19层) , 2001年建 , 板楼,132695
大同花园北区 ,3室2厅 | 134.18平米 | 南 | 精装 | 中楼层(共32层) | 2003年建 | 板楼,15500000.0,3室2厅 , 134.18平米 , 南 , 精装 , 中楼层(共32层) , 2003年建 , 板楼,115517
华润外滩九里 ,2室2厅 | 109.36平米 | 南 | 精装 | 23层 | 2010年建 | 板楼,21250000.0,2室2厅 , 109.36平米 , 南 , 精装 , 23层 , 2010年建 , 板楼,194313
金中苑 ,3室1厅 | 101.98平米 | 南 | 精装 | 低楼层(共25层) | 1997年建 | 塔楼,11980000.0,3室1厅 , 101.98平米 , 南 , 精装 , 低楼层(共25层) , 1997年建 , 塔楼,117475
新家坡园景苑 ,2室1厅 | 91.27平米 | 南 | 精装 | 低楼层(共36层) | 1999年建 | 塔楼,11600000.0,2室1厅 , 91.27平米 , 南 , 精装 , 低楼层(共36层) , 1999年建 , 塔楼,127096
白玉兰家园 ,2室2厅 | 107.5平米 | 南 | 简装 | 高楼层(共13层) | 2001年建 | 板楼,16800000.0,2室2厅 , 107.5平米 , 南 , 简装 , 高楼层(共13层) , 2001年建 , 板楼,156280
高城苑 ,3室2厅 | 123.65平米 | 南 | 简装 | 低楼层(共18层) | 2003年建 | 板楼,15500000.0,3室2厅 , 123.65平米 , 南 , 简装 , 低楼层(共18层) , 2003年建 , 板楼,125354
原水公寓 ,3室2厅 | 101.59平米 | 南 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,9980000.0,3室2厅 , 101.59平米 , 南 , 精装 , 中楼层(共7层) , 1995年建 , 板楼,98239
新家坡园景苑 ,3室2厅 | 125.8平米 | 南 | 精装 | 中楼层(共31层) | 1999年建 | 塔楼,13980000.0,3室2厅 , 125.8平米 , 南 , 精装 , 中楼层(共31层) , 1999年建 , 塔楼,111129
金外滩花园 ,2室2厅 | 136.37平米 | 南 北 | 精装 | 27层 | 2006年建 | 板楼,20000000.0,2室2厅 , 136.37平米 , 南 北 , 精装 , 27层 , 2006年建 , 板楼,146660
越纪公寓 ,2室1厅 | 78.57平米 | 南 | 精装 | 低楼层(共25层) | 1992年建 | 板塔结合,8600000.0,2室1厅 , 78.57平米 , 南 , 精装 , 低楼层(共25层) , 1992年建 , 板塔结合,109457
陕西南路271弄23支弄 ,2室1厅 | 37.92平米 | 南 北 | 精装 | 高楼层(共6层) | 1979年建 | 板楼,5680000.0,2室1厅 , 37.92平米 , 南 北 , 精装 , 高楼层(共6层) , 1979年建 , 板楼,149790
滨江名人苑 ,2室2厅 | 130.57平米 | 南 | 精装 | 32层 | 2004年建 | 板楼,18800000.0,2室2厅 , 130.57平米 , 南 , 精装 , 32层 , 2004年建 , 板楼,143985
中南小区 ,2室1厅 | 79.91平米 | 南 | 简装 | 低楼层(共7层) | 1995年建 | 板楼,10500000.0,2室1厅 , 79.91平米 , 南 , 简装 , 低楼层(共7层) , 1995年建 , 板楼,131398
淡水湾花园 ,3室2厅 | 129.74平米 | 南 北 | 精装 | 19层 | 2007年建 | 板楼,22200000.0,3室2厅 , 129.74平米 , 南 北 , 精装 , 19层 , 2007年建 , 板楼,171112
淮海晶华苑 ,2室2厅 | 183.82平米 | 南 | 精装 | 中楼层(共17层) | 2006年建 | 板楼,30000000.0,2室2厅 , 183.82平米 , 南 , 精装 , 中楼层(共17层) , 2006年建 , 板楼,163204
东淮海公寓 ,3室2厅 | 127.72平米 | 南 西 北 | 精装 | 高楼层(共28层) | 2003年建 | 板楼,19990000.0,3室2厅 , 127.72平米 , 南 西 北 , 精装 , 高楼层(共28层) , 2003年建 , 板楼,156515
淡水湾花园 ,3室2厅 | 138.35平米 | 南 北 | 精装 | 29层 | 2007年建 | 板楼,26600000.0,3室2厅 , 138.35平米 , 南 北 , 精装 , 29层 , 2007年建 , 板楼,192266
淡水湾花园 ,2室1厅 | 117.22平米 | 南 | 简装 | 29层 | 2007年建 | 板楼,19800000.0,2室1厅 , 117.22平米 , 南 , 简装 , 29层 , 2007年建 , 板楼,168914
中福花苑 ,2室2厅 | 101.44平米 | 南 | 精装 | 中楼层(共19层) | 2003年建 | 板楼,10380000.0,2室2厅 , 101.44平米 , 南 , 精装 , 中楼层(共19层) , 2003年建 , 板楼,102327
锦绣家园 ,2室2厅 | 105.39平米 | 南 | 简装 | 中楼层(共9层) | 2000年建 | 板楼,11980000.0,2室2厅 , 105.39平米 , 南 , 简装 , 中楼层(共9层) , 2000年建 , 板楼,113674
新中苑 ,3室2厅 | 145.27平米 | 南 北 | 精装 | 低楼层(共26层) | 1999年建 | 板楼,15500000.0,3室2厅 , 145.27平米 , 南 北 , 精装 , 低楼层(共26层) , 1999年建 , 板楼,106698
沧海苑 ,2室1厅 | 95.65平米 | 南 | 简装 | 低楼层(共18层) | 2000年建 | 板楼,10990000.0,2室1厅 , 95.65平米 , 南 , 简装 , 低楼层(共18层) , 2000年建 , 板楼,114899
复兴珑御一期 ,3室2厅 | 187.07平米 | 南 | 精装 | 28层 | 2017年建 | 板楼,42000000.0,3室2厅 , 187.07平米 , 南 , 精装 , 28层 , 2017年建 , 板楼,224515
惠德公寓 ,2室1厅 | 73.22平米 | 南 | 精装 | 高楼层(共7层) | 1995年建 | 板楼,8680000.0,2室1厅 , 73.22平米 , 南 , 精装 , 高楼层(共7层) , 1995年建 , 板楼,118547
惠达大厦 ,3室2厅 | 157.23平米 | 南 北 | 精装 | 中楼层(共15层) | 2003年建 | 塔楼,15500000.0,3室2厅 , 157.23平米 , 南 北 , 精装 , 中楼层(共15层) , 2003年建 , 塔楼,98582
黄浦新苑西区 ,3室2厅 | 143.41平米 | 南 | 简装 | 中楼层(共30层) | 2001年建 | 板楼,16900000.0,3室2厅 , 143.41平米 , 南 , 简装 , 中楼层(共30层) , 2001年建 , 板楼,117844
复兴南苑 ,2室2厅 | 103.52平米 | 南 | 精装 | 低楼层(共20层) | 2002年建 | 板楼,13500000.0,2室2厅 , 103.52平米 , 南 , 精装 , 低楼层(共20层) , 2002年建 , 板楼,130410
黄浦新苑西区 ,2室2厅 | 105.62平米 | 南 | 精装 | 中楼层(共29层) | 2001年建 | 板楼,13880000.0,2室2厅 , 105.62平米 , 南 , 精装 , 中楼层(共29层) , 2001年建 , 板楼,131415
悦来小区 ,2室1厅 | 65.37平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,6250000.0,2室1厅 , 65.37平米 , 南 , 简装 , 高楼层(共6层) , 1994年建 , 板楼,95610
大同花园北区 ,2室2厅 | 98.22平米 | 南 | 精装 | 高楼层(共32层) | 2003年建 | 板楼,13380000.0,2室2厅 , 98.22平米 , 南 , 精装 , 高楼层(共32层) , 2003年建 , 板楼,136225
新中苑 ,3室2厅 | 147.38平米 | 南 | 精装 | 高楼层(共26层) | 1999年建 | 板楼,16500000.0,3室2厅 , 147.38平米 , 南 , 精装 , 高楼层(共26层) , 1999年建 , 板楼,111956
华业公寓 ,3室2厅 | 118.38平米 | 南 | 精装 | 低楼层(共22层) | 1999年建 | 板楼,13500000.0,3室2厅 , 118.38平米 , 南 , 精装 , 低楼层(共22层) , 1999年建 , 板楼,114040
中福浦江汇 ,2室1厅 | 70.52平米 | 南 北 | 精装 | 高楼层(共34层) | 2014年建 | 板楼,9500000.0,2室1厅 , 70.52平米 , 南 北 , 精装 , 高楼层(共34层) , 2014年建 , 板楼,134714
大同花园南区 ,3室2厅 | 136.25平米 | 东 南 西 北 | 精装 | 37层 | 1999年建 | 板塔结合,15900000.0,3室2厅 , 136.25平米 , 东 南 西 北 , 精装 , 37层 , 1999年建 , 板塔结合,116698
士林华苑 ,3室2厅 | 151.81平米 | 南 | 精装 | 中楼层(共25层) | 2007年建 | 板楼,22900000.0,3室2厅 , 151.81平米 , 南 , 精装 , 中楼层(共25层) , 2007年建 , 板楼,150847
大同花园南区 ,2室2厅 | 142.42平米 | 南 | 简装 | 36层 | 2002年建 | 板楼,15000000.0,2室2厅 , 142.42平米 , 南 , 简装 , 36层 , 2002年建 , 板楼,105323
绿地海珀黄浦 ,3室2厅 | 143.99平米 | 南 | 精装 | 18层  | 板楼,30500000.0,3室2厅 , 143.99平米 , 南 , 精装 , 18层  , 板楼,,211821
明日星城（一期） ,2室2厅 | 96.31平米 | 南 | 精装 | 低楼层(共17层) | 2002年建 | 板楼,11700000.0,2室2厅 , 96.31平米 , 南 , 精装 , 低楼层(共17层) , 2002年建 , 板楼,121483
士林华苑 ,2室2厅 | 121.13平米 | 南 | 简装 | 高楼层(共25层) | 2007年建 | 板楼,17000000.0,2室2厅 , 121.13平米 , 南 , 简装 , 高楼层(共25层) , 2007年建 , 板楼,140346
永业公寓 ,2室2厅 | 121.9平米 | 南 | 精装 | 中楼层(共35层) | 2003年建 | 板楼,19200000.0,2室2厅 , 121.9平米 , 南 , 精装 , 中楼层(共35层) , 2003年建 , 板楼,157507
新华南园大厦 ,3室1厅 | 98.42平米 | 南 | 简装 | 高楼层(共28层) | 2004年建 | 塔楼,9700000.0,3室1厅 , 98.42平米 , 南 , 简装 , 高楼层(共28层) , 2004年建 , 塔楼,98558
绿地黄浦滨江 ,2室2厅 | 114.23平米 | 南 | 精装 | 17层 | 2017年建 | 板楼,24980000.0,2室2厅 , 114.23平米 , 南 , 精装 , 17层 , 2017年建 , 板楼,218682
金汇园 ,2室2厅 | 84.47平米 | 南 | 简装 | 中楼层(共7层) | 1998年建 | 板楼,9500000.0,2室2厅 , 84.47平米 , 南 , 简装 , 中楼层(共7层) , 1998年建 , 板楼,112466
绿地海珀黄浦 ,4室2厅 | 140.7平米 | 南 北 | 精装 | 32层  | 板楼,29500000.0,4室2厅 , 140.7平米 , 南 北 , 精装 , 32层  , 板楼,,209666
绿地海珀黄浦 ,4室1厅 | 143平米 | 南 北 | 精装 | 32层 | 2018年建 | 板楼,36880000.0,4室1厅 , 143平米 , 南 北 , 精装 , 32层 , 2018年建 , 板楼,257903
金瓯万国大厦 ,3室2厅 | 126.32平米 | 南 | 精装 | 低楼层(共28层) | 1999年建 | 板塔结合,13680000.0,3室2厅 , 126.32平米 , 南 , 精装 , 低楼层(共28层) , 1999年建 , 板塔结合,108297
德玛公寓 ,3室2厅 | 138.27平米 | 南 | 精装 | 中楼层(共23层) | 2006年建 | 板楼,18900000.0,3室2厅 , 138.27平米 , 南 , 精装 , 中楼层(共23层) , 2006年建 , 板楼,136690
融创滨江壹号院 ,3室2厅 | 173.66平米 | 西南 | 精装 | 低楼层(共23层) | 2012年建 | 板楼,27600000.0,3室2厅 , 173.66平米 , 西南 , 精装 , 低楼层(共23层) , 2012年建 , 板楼,158932
正达公寓 ,2室2厅 | 87.9平米 | 南 | 精装 | 低楼层(共7层) | 1995年建 | 板楼,9480000.0,2室2厅 , 87.9平米 , 南 , 精装 , 低楼层(共7层) , 1995年建 , 板楼,107850
绿地黄浦滨江 ,3室2厅 | 178.1平米 | 南 北 | 精装 | 17层 | 2017年建 | 板楼,40500000.0,3室2厅 , 178.1平米 , 南 北 , 精装 , 17层 , 2017年建 , 板楼,227401
黄浦滩名苑 ,3室2厅 | 174.87平米 | 南 北 | 精装 | 高楼层(共20层) | 2014年建 | 板楼,38500000.0,3室2厅 , 174.87平米 , 南 北 , 精装 , 高楼层(共20层) , 2014年建 , 板楼,220164
紫勋雍邸 ,3室1厅 | 198.85平米 | 南 | 精装 | 中楼层(共19层) | 2006年建 | 板楼,30000000.0,3室1厅 , 198.85平米 , 南 , 精装 , 中楼层(共19层) , 2006年建 , 板楼,150868
中南小区 ,4室1厅 | 106.37平米 | 南 | 精装 | 中楼层(共7层) | 1999年建 | 板楼,14200000.0,4室1厅 , 106.37平米 , 南 , 精装 , 中楼层(共7层) , 1999年建 , 板楼,133497
金中苑 ,3室2厅 | 102.13平米 | 南 | 精装 | 中楼层(共23层) | 1997年建 | 塔楼,12980000.0,3室2厅 , 102.13平米 , 南 , 精装 , 中楼层(共23层) , 1997年建 , 塔楼,127093
淞园大厦 ,3室1厅 | 104.68平米 | 南 | 精装 | 中楼层(共22层) | 1997年建 | 板塔结合,12500000.0,3室1厅 , 104.68平米 , 南 , 精装 , 中楼层(共22层) , 1997年建 , 板塔结合,119412
永业公寓 ,2室2厅 | 123.68平米 | 南 北 | 精装 | 高楼层(共33层) | 2003年建 | 板楼,20400000.0,2室2厅 , 123.68平米 , 南 北 , 精装 , 高楼层(共33层) , 2003年建 , 板楼,164942
德玛公寓 ,2室2厅 | 108.06平米 | 南 西南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,12600000.0,2室2厅 , 108.06平米 , 南 西南 , 精装 , 低楼层(共11层) , 2006年建 , 板楼,116602
汇龙新城 ,5室2厅 | 266.85平米 | 南 北 | 精装 | 高楼层(共23层) | 2002年建 | 板楼,38600000.0,5室2厅 , 266.85平米 , 南 北 , 精装 , 高楼层(共23层) , 2002年建 , 板楼,144651
耀江花园 ,3室2厅 | 137.02平米 | 南 北 | 精装 | 高楼层(共26层) | 2004年建 | 板楼,25800000.0,3室2厅 , 137.02平米 , 南 北 , 精装 , 高楼层(共26层) , 2004年建 , 板楼,188294
翠湖天地御苑 ,2室2厅 | 140平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,33000000.0,2室2厅 , 140平米 , 南 , 精装 , 高楼层(共12层) , 2006年建 , 板楼,235715
太阳都市花园一期 ,3室2厅 | 156.61平米 | 南 | 精装 | 高楼层(共33层) | 1999年建 | 塔楼,17600000.0,3室2厅 , 156.61平米 , 南 , 精装 , 高楼层(共33层) , 1999年建 , 塔楼,112382
济南路8号 ,2室2厅 | 147.97平米 | 南 | 精装 | 低楼层(共31层) | 1998年建 | 塔楼,18000000.0,2室2厅 , 147.97平米 , 南 , 精装 , 低楼层(共31层) , 1998年建 , 塔楼,121647
融创滨江壹号院 ,3室2厅 | 189.94平米 | 西南 | 精装 | 低楼层(共36层) | 2012年建 | 板楼,33000000.0,3室2厅 , 189.94平米 , 西南 , 精装 , 低楼层(共36层) , 2012年建 , 板楼,173740
士林华苑 ,4室2厅 | 184.36平米 | 南 北 | 精装 | 高楼层(共25层) | 2007年建 | 板楼,24600000.0,4室2厅 , 184.36平米 , 南 北 , 精装 , 高楼层(共25层) , 2007年建 , 板楼,133435
绿地海珀黄浦 ,4室2厅 | 142.15平米 | 南 | 精装 | 18层  | 板楼,29580000.0,4室2厅 , 142.15平米 , 南 , 精装 , 18层  , 板楼,,208091
明德坊 ,4室2厅 | 166.85平米 | 南 | 精装 | 高楼层(共24层) | 1999年建 | 板楼,15980000.0,4室2厅 , 166.85平米 , 南 , 精装 , 高楼层(共24层) , 1999年建 , 板楼,95775
耀江花园 ,3室2厅 | 128.29平米 | 南 | 精装 | 低楼层(共26层) | 2004年建 | 板楼,20500000.0,3室2厅 , 128.29平米 , 南 , 精装 , 低楼层(共26层) , 2004年建 , 板楼,159795
华盛大公馆 ,3室2厅 | 138.56平米 | 南 | 精装 | 中楼层(共30层) | 2004年建 | 板楼,19800000.0,3室2厅 , 138.56平米 , 南 , 精装 , 中楼层(共30层) , 2004年建 , 板楼,142899
雁荡大厦 ,3室2厅 | 121平米 | 东南 | 毛坯 | 高楼层(共25层) | 1985年建 | 塔楼,13500000.0,3室2厅 , 121平米 , 东南 , 毛坯 , 高楼层(共25层) , 1985年建 , 塔楼,111571
欣安基公寓 ,3室2厅 | 116.27平米 | 南 | 精装 | 低楼层(共17层) | 2001年建 | 板楼,16500000.0,3室2厅 , 116.27平米 , 南 , 精装 , 低楼层(共17层) , 2001年建 , 板楼,141912
新家坡园景苑 ,3室2厅 | 139平米 | 南 北 | 简装 | 中楼层(共8层) | 1999年建 | 板楼,16500000.0,3室2厅 , 139平米 , 南 北 , 简装 , 中楼层(共8层) , 1999年建 , 板楼,118706
东元坊 ,2室2厅 | 79.37平米 | 南 北 | 简装 | 低楼层(共13层) | 2014年建 | 板楼,9800000.0,2室2厅 , 79.37平米 , 南 北 , 简装 , 低楼层(共13层) , 2014年建 , 板楼,123473
上海滩花园 ,2室1厅 | 104.15平米 | 南 | 精装 | 30层 | 2006年建 | 板楼,17700000.0,2室1厅 , 104.15平米 , 南 , 精装 , 30层 , 2006年建 , 板楼,169948
绿城黄浦湾 ,3室2厅 | 190.94平米 | 东 西 | 精装 | 低楼层(共29层) | 2020年建 | 板楼,47800000.0,3室2厅 , 190.94平米 , 东 西 , 精装 , 低楼层(共29层) , 2020年建 , 板楼,250341
翠湖天地御苑 ,2室2厅 | 140平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,33000000.0,2室2厅 , 140平米 , 南 , 精装 , 高楼层(共12层) , 2006年建 , 板楼,235715
耀江花园 ,3室2厅 | 137.02平米 | 南 北 | 精装 | 高楼层(共26层) | 2004年建 | 板楼,25800000.0,3室2厅 , 137.02平米 , 南 北 , 精装 , 高楼层(共26层) , 2004年建 , 板楼,188294
士林华苑 ,4室2厅 | 184.36平米 | 南 北 | 精装 | 高楼层(共25层) | 2007年建 | 板楼,24600000.0,4室2厅 , 184.36平米 , 南 北 , 精装 , 高楼层(共25层) , 2007年建 , 板楼,133435
耀江花园 ,2室2厅 | 92.26平米 | 南 | 精装 | 中楼层(共34层) | 2002年建 | 板楼,16600000.0,2室2厅 , 92.26平米 , 南 , 精装 , 中楼层(共34层) , 2002年建 , 板楼,179927
金瓯万国大厦 ,3室2厅 | 126.32平米 | 南 | 精装 | 低楼层(共28层) | 1999年建 | 板塔结合,13680000.0,3室2厅 , 126.32平米 , 南 , 精装 , 低楼层(共28层) , 1999年建 , 板塔结合,108297
明德坊 ,4室2厅 | 166.85平米 | 南 | 精装 | 高楼层(共24层) | 1999年建 | 板楼,15980000.0,4室2厅 , 166.85平米 , 南 , 精装 , 高楼层(共24层) , 1999年建 , 板楼,95775
济南路8号 ,2室2厅 | 147.97平米 | 南 | 精装 | 低楼层(共31层) | 1998年建 | 塔楼,18000000.0,2室2厅 , 147.97平米 , 南 , 精装 , 低楼层(共31层) , 1998年建 , 塔楼,121647
融创滨江壹号院 ,3室2厅 | 189.94平米 | 西南 | 精装 | 低楼层(共36层) | 2012年建 | 板楼,33000000.0,3室2厅 , 189.94平米 , 西南 , 精装 , 低楼层(共36层) , 2012年建 , 板楼,173740
绿地海珀黄浦 ,4室2厅 | 166.19平米 | 南 | 精装 | 12层 | 2017年建 | 板楼,35180000.0,4室2厅 , 166.19平米 , 南 , 精装 , 12层 , 2017年建 , 板楼,211686
德玛公寓 ,3室2厅 | 138.27平米 | 南 | 精装 | 中楼层(共23层) | 2006年建 | 板楼,18900000.0,3室2厅 , 138.27平米 , 南 , 精装 , 中楼层(共23层) , 2006年建 , 板楼,136690
融创滨江壹号院 ,3室2厅 | 173.66平米 | 西南 | 精装 | 低楼层(共23层) | 2012年建 | 板楼,27600000.0,3室2厅 , 173.66平米 , 西南 , 精装 , 低楼层(共23层) , 2012年建 , 板楼,158932
太阳都市花园一期 ,3室2厅 | 156.61平米 | 南 | 精装 | 高楼层(共33层) | 1999年建 | 塔楼,17600000.0,3室2厅 , 156.61平米 , 南 , 精装 , 高楼层(共33层) , 1999年建 , 塔楼,112382
明日星城（一期） ,2室1厅 | 99.79平米 | 南 | 精装 | 高楼层(共18层) | 2001年建 | 板楼,12180000.0,2室1厅 , 99.79平米 , 南 , 精装 , 高楼层(共18层) , 2001年建 , 板楼,122057
正达公寓 ,2室2厅 | 87.9平米 | 南 | 精装 | 低楼层(共7层) | 1995年建 | 板楼,9480000.0,2室2厅 , 87.9平米 , 南 , 精装 , 低楼层(共7层) , 1995年建 , 板楼,107850
华盛大公馆 ,3室2厅 | 138.56平米 | 南 | 精装 | 中楼层(共30层) | 2004年建 | 板楼,19800000.0,3室2厅 , 138.56平米 , 南 , 精装 , 中楼层(共30层) , 2004年建 , 板楼,142899
绿地海珀黄浦 ,4室2厅 | 142.15平米 | 南 | 精装 | 18层  | 板楼,29580000.0,4室2厅 , 142.15平米 , 南 , 精装 , 18层  , 板楼,,208091
金色家园 ,3室2厅 | 160.03平米 | 南 北 | 精装 | 中楼层(共27层) | 2004年建 | 板楼,20600000.0,3室2厅 , 160.03平米 , 南 北 , 精装 , 中楼层(共27层) , 2004年建 , 板楼,128726
公馆77 ,4室2厅 | 168.84平米 | 南 | 精装 | 高楼层(共26层) | 2012年建 | 板楼,27900000.0,4室2厅 , 168.84平米 , 南 , 精装 , 高楼层(共26层) , 2012年建 , 板楼,165246
